time,tmax_ch,tmean_ch,tmin_ch,p_cr2met_ch,p_mswep_ch,tmax_pa,tmean_pa,tmin_pa,p_cr2met_pa,p_mswep_pa
5/1/2015,9.979356326,6.536092761,2.936329337,633.2754947,,5.876767852,2.338217712,-1.618444046,194.7687683,
6/1/2015,6.715937687,2.860755189,-0.61051683,496.9909104,,2.446185197,-1.047558662,-4.730068235,145.7312717,
7/1/2015,5.849811094,2.669670993,-0.063739861,697.1401015,,1.386527973,-1.633622872,-4.876949565,136.6888198,
8/1/2015,8.314843587,4.130376758,0.214743763,522.8754434,,1.601122208,-1.74919042,-5.070138322,97.13627016,
9/1/2015,11.42559592,5.518492733,0.483997329,249.4733005,,5.003208519,0.340590476,-3.978452126,36.41554124,
10/1/2015,15.43611584,8.671553135,2.619115854,196.2194389,,7.133842697,2.46375785,-2.040608685,67.57896817,
11/1/2015,17.75104147,11.03921093,5.050034216,255.8616209,,10.25267081,5.405696774,0.630155215,82.16778492,
12/1/2015,20.26826894,13.67659781,7.865022387,274.7261811,,12.10557739,7.125960884,2.168605803,155.3491226,
1/1/2016,24.17053268,16.10037771,8.710516655,131.1006429,,15.3791931,9.903562648,4.349971605,54.25638648,
2/1/2016,23.78444866,15.51254328,8.266215766,196.3455411,,13.55742423,8.140538328,2.913906072,117.0861549,
3/1/2016,20.60702658,12.63203808,6.044286487,115.7213668,,12.76470479,7.303574474,2.480947487,63.33684758,
4/1/2016,14.22354775,7.439527153,1.481432543,262.1308242,,7.476204643,1.757824412,-3.240422103,59.12609726,
5/1/2016,11.47760983,6.179552784,2.087115549,138.2332401,,5.868281313,0.631774463,-3.207125432,11.40397299,
6/1/2016,7.439975727,2.688034692,-1.494597407,189.7679484,,4.55020917,0.637275689,-3.24230093,55.62785742,
7/1/2016,6.504287626,2.258258069,-1.351158131,353.1602469,,2.746764278,-0.917956834,-4.13139845,65.40538737,
8/1/2016,9.11517279,4.557418384,0.415478907,534.4092882,,2.403873968,-1.108080044,-4.446577702,147.3098968,
9/1/2016,13.96567729,6.99840143,0.917667593,251.0128982,,7.84484621,2.358383938,-2.349029189,43.56408193,
10/1/2016,16.16474081,9.558380381,3.653363512,244.4103593,,8.393065987,3.933224554,-0.530186367,77.34393745,
11/1/2016,18.88658623,12.33174923,6.22314229,277.6879023,,10.86922448,6.148703027,1.66269599,117.5825526,
12/1/2016,20.01385816,13.86537513,8.254001216,328.0432287,,12.04344825,7.262497745,2.795650229,216.6441927,
